"date","rank","code","name","sector","close","turnover","turnover_ma"
"2010-11-15","7","6758","ソニーグループ","電気機器","493.493469238281","17388735882.0801","12793757800.0092"
"2010-11-15","8","6301","小松製作所","機械","1373.42932128906","8985798677.4658","12159475079.4507"
"2010-11-15","9","8604","野村ホールディングス","証券","274.689086914063","7558729480.24904","11692528598.7326"
"2010-11-15","10","8058","三菱商事","商社","410.548645019531","7474859179.8706","10246618570.4407"
"2010-11-16","1","2914","日本たばこ産業","食品","680.869873046875","373756708110.352","385479487333.251"
"2010-11-16","2","9984","ソフトバンクグループ","通信","320.039520263672","19493223131.8359","22814552569.0821"
"2010-11-16","3","8316","三井住友フィナンシャルグループ","銀行","449.293212890625","15136149190.4297","21585080828.1555"
"2010-11-16","4","7203","トヨタ自動車","自動車","408.447143554688","32387203577.4537","21292503588.3515"
"2010-11-16","5","6758","ソニーグループ","電気機器","502.514434814453","32616201906.0669","17003597616.2598"
"2010-11-16","6","8306","三菱UFJフィナンシャル・グループ","銀行","230.765731811523","11022963634.8678","16921827967.5104"
"2010-11-16","7","8411","みずほフィナンシャルグループ","銀行","658.209167480469","10303336441.9806","16082670528.9354"
"2010-11-16","8","8604","野村ホールディングス","証券","276.48046875","12968869347.6563","12702251506.6785"
"2010-11-16","9","6954","ファナック","電気機器","1705.59167480469","16262816619.2627","11140730242.0532"
"2010-11-16","10","9983","ファーストリテイリング","小売業","3713.38427734375","18707658650.8301","10843198274.0625"
"2010-11-17","1","2914","日本たばこ産業","食品","685.057678222656","184253113134.766","348661837083.984"
"2010-11-17","2","7203","トヨタ自動車","自動車","410.389007568359","17968882696.3806","21043076708.786"
"2010-11-17","3","6758","ソニーグループ","電気機器","509.766448974609","25963169895.9503","19273627971.8414"
"2010-11-17","4","8316","三井住友フィナンシャルグループ","銀行","455.508850097656","17366639317.0532","17070689125.0928"
"2010-11-17","5","9984","ソフトバンクグループ","通信","317.349182128906","11929536575.2441","16580372924.5606"
"2010-11-17","6","8306","三菱UFJフィナンシャル・グループ","銀行","233.126419067383","12278255614.1571","13629786135.2469"
"2010-11-17","7","8411","みずほフィナンシャルグループ","銀行","673.880920410156","8237149736.58752","13517557281.0217"
"2010-11-17","8","8604","野村ホールディングス","証券","277.6748046875","8402856102.05078","11714052396.5906"
"2010-11-17","9","9983","ファーストリテイリング","小売業","3710.5283203125","10044029110.2539","11198849624.3555"
"2010-11-17","10","6954","ファナック","電気機器","1712.76440429688","11707601085.5713","11172776573.9136"
"2010-11-18","1","2914","日本たばこ産業","食品","705.010925292969","319919857679.443","303127837690.673"
"2010-11-18","2","6758","ソニーグループ","電気機器","520.909851074219","31826810535.8582","23348269660.6781"
"2010-11-18","3","7203","トヨタ自動車","自動車","416.214782714844","21407383026.7639","20999778389.4257"
"2010-11-18","4","8316","三井住友フィナンシャルグループ","銀行","470.958831787109","31575105205.9845","18352641354.7174"
"2010-11-18","5","9984","ソフトバンクグループ","通信","326.092803955078","24183042341.3086","17864052459.4043"
"2010-11-18","6","8306","三菱UFJフィナンシャル・グループ","銀行","243.159774780273","35597958812.4175","16922375300.5399"
"2010-11-18","7","8411","みずほフィナンシャルグループ","銀行","700.000244140625","25621247935.979","15216850787.3044"
"2010-11-18","8","6954","ファナック","電気機器","1721.37072753906","14624765701.1719","12323257501.6479"
"2010-11-18","9","9983","ファーストリテイリング","小売業","3736.23510742188","11604372620.1416","12150757911.2549"
"2010-11-18","10","8604","野村ホールディングス","証券","290.812194824219","18005404392.7857","11868826350.6165"
"2010-11-19","1","2914","日本たばこ産業","食品","717.573852539063","379481756176.758","300961339228.759"
"2010-11-19","2","6758","ソニーグループ","電気機器","516.841796875","23524054384.7656","26263794520.9442"
"2010-11-19","3","7203","トヨタ自動車","自動車","422.687835693359","29632742065.2008","23685349754.7272"
"2010-11-19","4","8316","三井住友フィナンシャルグループ","銀行","470.958831787109","21857905821.4874","19673062866.72"
