"date","utc_time","open","high","low","close","raw_open","raw_close","volume"
"2010-03-19","2010-03-19 00:00","8812.57817865728","8836.83298098386","8788.3233763307","8828.748046875","10900","10920","235980"
"2010-03-23","2010-03-23 00:00","8804.49506687701","8828.74987422378","8780.24025953024","8788.3251953125","10890","10870","202851"
"2010-03-24","2010-03-24 00:00","8844.91786123853","8877.25759747706","8780.23838876147","8812.578125","10940","10900","278338"
"2010-03-25","2010-03-25 00:00","8853.00388036306","8869.17375046418","8812.57920511026","8844.9189453125","10950","10940","248520"
"2010-03-26","2010-03-26 00:00","8885.34306376689","8974.27734375","8877.25812922297","8974.27734375","10990","11100","549044"
"2010-03-29","2010-03-29 00:00","8958.10768392218","9038.95703125","8941.93781445662","9038.95703125","11080","11180","327010"
"2010-03-30","2010-03-30 00:00","9055.12519409938","9127.88959298053","9030.87039447233","9111.7197265625","11200","11270","396167"
"2010-03-31","2010-03-31 00:00","9111.72067623918","9144.06041244588","9087.46587408415","9103.6357421875","11270","11260","367400"
"2010-04-01","2010-04-01 00:00","9144.05981702303","9257.2488863761","9127.88994997259","9216.82421875","11310","11400","873475"
"2010-04-02","2010-04-02 00:00","9281.50678651287","9289.59172273806","9224.91223293657","9265.3369140625","11480","11460","466762"
"2010-04-05","2010-04-05 00:00","9313.8466796875","9338.10148874919","9281.50693427192","9313.8466796875","11520","11520","383932"
"2010-04-06","2010-04-06 00:00","9321.9314676388","9321.9314676388","9208.7423604862","9265.3369140625","11530","11460","338598"
"2010-04-07","2010-04-07 00:00","9273.4208984375","9321.93051080945","9241.0811568562","9273.4208984375","11470","11470","508707"
"2010-04-08","2010-04-08 00:00","9184.48625055163","9224.91092595019","9160.2314453125","9160.2314453125","11360","11330","434114"
"2010-04-09","2010-04-09 00:00","9200.65524681178","9200.65524681178","9152.14564094107","9192.5703125","11380","11370","576286"
"2010-04-12","2010-04-12 00:00","9265.33488147966","9321.92942264053","9224.91020922189","9241.080078125","11460","11430","337626"
"2010-04-13","2010-04-13 00:00","9208.74105579077","9208.74105579077","9095.55196467481","9160.2314453125","11390","11330","423746"
"2010-04-14","2010-04-14 00:00","9216.82511543536","9257.24978699428","9160.23057525286","9192.5703125","11400","11370","312596"
"2010-04-15","2010-04-15 00:00","9281.50477696132","9289.58971143603","9232.99517011309","9249.1650390625","11480","11440","349129"
"2010-04-16","2010-04-16 00:00","9224.90879148874","9224.90879148874","9095.54986014447","9111.7197265625","11410","11270","746883"
"2010-04-19","2010-04-19 00:00","8982.36317891825","8998.53304962737","8933.85356679088","8950.0234375","11110","11070","592751"
"2010-04-20","2010-04-20 00:00","9006.61702885266","9038.95676683777","8941.93755288245","8958.107421875","11140","11080","530084"
"2010-04-21","2010-04-21 00:00","9055.12519409938","9111.7197265625","9047.04026089036","9111.7197265625","11200","11270","291137"
"2010-04-22","2010-04-22 00:00","9022.78700399056","9022.78700399056","8917.6828543025","8990.447265625","11160","11120","413553"
"2010-04-23","2010-04-23 00:00","8958.10752725944","9006.61713480778","8917.6828543025","8990.447265625","11080","11120","441164"
"2010-04-26","2010-04-26 00:00","9063.21321528467","9168.3173828125","9063.21321528467","9168.3173828125","11210","11340","983534"
"2010-04-27","2010-04-27 00:00","9119.80590369393","9208.74018112357","9119.80590369393","9192.5703125","11280","11370","375172"
"2010-04-28","2010-04-28 00:00","8950.02254011824","9014.7020164696","8933.8526710304","8974.27734375","11070","11100","811986"
"2010-04-30","2010-04-30 00:00","9095.5507273347","9103.63566131456","9055.12605743544","9079.380859375","11250","11230","234937"
"2010-05-06","2010-05-06 00:00","8796.40910138249","8820.66390588998","8772.154296875","8772.154296875","10880","10850","840545"
"2010-05-07","2010-05-07 00:00","8424.50244278688","8578.1162109375","8367.90789662612","8578.1162109375","10420","10610","1480156"
"2010-05-10","2010-05-10 00:00","8553.85975760844","8675.13376173332","8521.52002317514","8667.048828125","10580","10720","862686"
"2010-05-11","2010-05-11 00:00","8755.98573056834","8755.98573056834","8545.77739354639","8561.947265625","10830","10590","976118"
"2010-05-12","2010-05-12 00:00","8594.28690943424","8634.71158915877","8497.26767809538","8529.607421875","10630","10550","514297"
"2010-05-13","2010-05-13 00:00","8683.21893971149","8747.89841039836","8658.96413820392","8739.8134765625","10740","10810","472969"
"2010-05-14","2010-05-14 00:00","8594.28518286684","8675.13452607349","8537.69064262218","8602.3701171875","10630","10640","509364"
"2010-05-17","2010-05-17 00:00","8473.01254348608","8497.26735038538","8351.73850898962","8424.5029296875","10480","10420","833893"
"2010-05-18","2010-05-18 00:00","8473.01060642378","8505.3503415628","8392.16126857622","8432.5859375","10480","10430","335773"
"2010-05-19","2010-05-19 00:00","8303.228643373","8375.9930618641","8254.7190310456","8343.6533203125","10270","10320","686219"
"2010-05-20","2010-05-20 00:00","8311.31334769062","8359.82295866935","8230.46399605938","8270.888671875","10280","10230","515089"
"2010-05-21","2010-05-21 00:00","8028.33987027635","8101.10427997674","7987.91519822057","8036.4248046875","9930","9940","1051459"
"2010-05-24","2010-05-24 00:00","8044.50971251888","8060.67958128776","7971.74530305891","8028.33984375","9950","9930","441426"
"2010-05-25","2010-05-25 00:00","7931.32131187938","7947.49118203612","7761.53767523365","7785.79248046875","9810","9630","964242"
"2010-05-26","2010-05-26 00:00","7890.89622153209","7931.32089479814","7793.87700569358","7810.046875","9760","9660","688763"
"2010-05-27","2010-05-27 00:00","7753.45226628135","7947.49069630299","7729.19746252864","7939.40576171875","9590","9820","365799"
"2010-05-28","2010-05-28 00:00","8076.85053500345","8084.93547047392","7979.83130935776","8060.6806640625","9990","9970","649655"
"2010-05-31","2010-05-31 00:00","8020.25490936556","8093.01931882553","8004.08504059668","8028.33984375","9920","9930","379934"
